week_end,t,sku_id,sku_name,line,retailer,units,everyday_price,price,dollars,arp,promo_flag,depth,display,feature,coupon,sibling_promo,pre_promo,post_promo,stores_selling,pct_acv,oos_week,base_units_true,cogs,true_base_pe,true_promo_pe,true_display_mult,true_feature_mult,true_coupon_mult,naive_base_units,naive_incr_units
2024-10-26,58,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,509.0,5.79,4.05,2203.99,4.33,1,0.3,1,1,1,0,0,0,32,0.693,0,135.6,1.32,-1.3,-2.0,1.32,1.2,1.12,129.2,379.8
2024-11-02,59,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,491.6,5.79,4.05,2035.3,4.14,1,0.3,1,1,1,0,0,0,32,0.693,0,137.5,1.32,-1.3,-2.0,1.32,1.2,1.12,129.2,362.4
2024-11-09,60,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,145.6,5.79,5.79,843.03,5.79,0,0.0,0,0,0,0,0,1,32,0.693,0,139.7,1.32,-1.3,-2.0,1.32,1.2,1.12,145.6,0.0
2024-11-16,61,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,124.2,5.79,5.79,718.91,5.79,0,0.0,0,0,0,1,0,0,32,0.693,0,142.1,1.32,-1.3,-2.0,1.32,1.2,1.12,124.2,0.0
2024-11-23,62,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,161.9,5.79,5.79,937.44,5.79,0,0.0,0,0,0,0,0,0,32,0.693,0,171.3,1.32,-1.3,-2.0,1.32,1.2,1.12,161.9,0.0
2024-11-30,63,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,232.7,5.79,5.79,1347.6,5.79,0,0.0,0,0,0,0,0,0,33,0.714,0,193.7,1.32,-1.3,-2.0,1.32,1.2,1.12,232.7,0.0
2024-12-07,64,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,168.8,5.79,5.79,977.63,5.79,0,0.0,0,0,0,0,0,0,33,0.714,0,155.5,1.32,-1.3,-2.0,1.32,1.2,1.12,168.8,0.0
2024-12-14,65,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,189.4,5.79,5.79,1096.64,5.79,0,0.0,0,0,0,0,0,0,35,0.758,0,192.0,1.32,-1.3,-2.0,1.32,1.2,1.12,189.4,0.0
2024-12-21,66,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,215.8,5.79,5.79,1249.58,5.79,0,0.0,0,0,0,0,1,0,34,0.736,0,224.4,1.32,-1.3,-2.0,1.32,1.2,1.12,215.8,0.0
2024-12-28,67,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,262.3,5.79,4.92,1340.39,5.11,1,0.15,0,0,0,0,0,0,34,0.736,0,200.2,1.32,-1.3,-2.0,1.32,1.2,1.12,165.4,96.9
2025-01-04,68,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,336.1,5.79,4.92,1720.73,5.12,1,0.15,0,0,0,0,0,0,35,0.758,0,239.6,1.32,-1.3,-2.0,1.32,1.2,1.12,165.4,170.8
2025-01-11,69,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,203.0,5.79,5.79,1175.64,5.79,0,0.0,0,0,0,0,0,1,35,0.758,0,242.6,1.32,-1.3,-2.0,1.32,1.2,1.12,203.0,0.0
2025-01-18,70,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,214.4,5.79,5.79,1241.24,5.79,0,0.0,0,0,0,0,0,0,34,0.736,0,176.2,1.32,-1.3,-2.0,1.32,1.2,1.12,214.4,0.0
2025-01-25,71,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,209.1,5.79,5.79,1210.63,5.79,0,0.0,0,0,0,0,0,0,35,0.758,0,182.2,1.32,-1.3,-2.0,1.32,1.2,1.12,209.1,0.0
2025-02-01,72,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,142.3,5.79,5.79,823.91,5.79,0,0.0,0,0,0,0,0,0,35,0.758,0,182.3,1.32,-1.3,-2.0,1.32,1.2,1.12,142.3,0.0
2025-02-08,73,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,163.2,5.79,5.79,945.21,5.79,0,0.0,0,0,0,0,0,0,35,0.758,0,181.4,1.32,-1.3,-2.0,1.32,1.2,1.12,163.2,0.0
2025-02-15,74,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,178.9,5.79,5.79,1035.78,5.79,0,0.0,0,0,0,0,0,0,35,0.758,0,179.7,1.32,-1.3,-2.0,1.32,1.2,1.12,178.9,0.0
2025-02-22,75,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,141.1,5.79,5.79,816.72,5.79,0,0.0,0,0,0,1,0,0,34,0.736,0,172.1,1.32,-1.3,-2.0,1.32,1.2,1.12,141.1,0.0
2025-03-01,76,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,117.5,5.79,5.79,680.21,5.79,0,0.0,0,0,0,1,0,0,34,0.736,0,168.9,1.32,-1.3,-2.0,1.32,1.2,1.12,117.5,0.0
2025-03-08,77,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,178.5,5.79,5.79,1033.26,5.79,0,0.0,0,0,0,0,0,0,34,0.736,0,165.1,1.32,-1.3,-2.0,1.32,1.2,1.12,178.5,0.0
2025-03-15,78,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,145.3,5.79,5.79,841.46,5.79,0,0.0,0,0,0,0,0,0,35,0.758,0,165.7,1.32,-1.3,-2.0,1.32,1.2,1.12,145.3,0.0
2025-03-22,79,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,168.9,5.79,5.79,978.1,5.79,0,0.0,0,0,0,0,0,0,34,0.736,0,156.5,1.32,-1.3,-2.0,1.32,1.2,1.12,168.9,0.0
2025-03-29,80,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,169.4,5.79,5.79,980.65,5.79,0,0.0,0,0,0,0,0,0,36,0.779,0,161.0,1.32,-1.3,-2.0,1.32,1.2,1.12,169.4,0.0
2025-04-05,81,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,174.7,5.79,5.79,1011.68,5.79,0,0.0,0,0,0,0,0,0,34,0.736,0,147.6,1.32,-1.3,-2.0,1.32,1.2,1.12,174.7,0.0
2025-04-12,82,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,131.6,5.99,5.99,788.25,5.99,0,0.0,0,0,0,0,0,0,36,0.779,0,145.2,1.32,-1.3,-2.0,1.32,1.2,1.12,131.6,0.0
2025-04-19,83,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,168.1,5.99,5.99,1007.0,5.99,0,0.0,0,0,0,0,0,0,35,0.758,0,137.3,1.32,-1.3,-2.0,1.32,1.2,1.12,168.1,0.0
2025-04-26,84,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,113.6,5.99,5.99,680.23,5.99,0,0.0,0,0,0,0,0,0,34,0.736,0,130.0,1.32,-1.3,-2.0,1.32,1.2,1.12,113.6,0.0
2025-05-03,85,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,159.1,5.99,5.99,952.91,5.99,0,0.0,0,0,0,0,0,0,36,0.779,0,134.7,1.32,-1.3,-2.0,1.32,1.2,1.12,159.1,0.0
2025-05-10,86,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,144.7,5.99,5.99,866.63,5.99,0,0.0,0,0,0,0,0,0,35,0.758,0,128.5,1.32,-1.3,-2.0,1.32,1.2,1.12,144.7,0.0
2025-05-17,87,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,136.8,5.99,5.99,819.55,5.99,0,0.0,0,0,0,0,0,0,36,0.779,0,130.3,1.32,-1.3,-2.0,1.32,1.2,1.12,136.8,0.0
2025-05-24,88,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,98.0,5.99,5.99,586.88,5.99,0,0.0,0,0,0,1,0,0,34,0.736,0,125.5,1.32,-1.3,-2.0,1.32,1.2,1.12,98.0,0.0
2025-05-31,89,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,133.4,5.99,5.99,798.97,5.99,0,0.0,0,0,0,1,0,0,34,0.736,0,126.7,1.32,-1.3,-2.0,1.32,1.2,1.12,133.4,0.0
2025-06-07,90,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,140.1,5.99,5.99,839.12,5.99,0,0.0,0,0,0,0,0,0,36,0.779,0,128.0,1.32,-1.3,-2.0,1.32,1.2,1.12,140.1,0.0
2025-06-14,91,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,112.7,5.99,5.99,675.23,5.99,0,0.0,0,0,0,0,0,0,38,0.822,0,135.4,1.32,-1.3,-2.0,1.32,1.2,1.12,112.7,0.0
2025-06-21,92,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,93.0,5.99,5.99,556.95,5.99,0,0.0,0,0,0,0,1,0,36,0.779,0,129.1,1.32,-1.3,-2.0,1.32,1.2,1.12,93.0,0.0
2025-06-28,93,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,393.1,5.99,4.49,1800.53,4.58,1,0.25,1,1,1,0,0,0,36,0.779,0,136.6,1.32,-1.3,-2.0,1.32,1.2,1.12,135.1,258.0
2025-07-05,94,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,397.1,5.99,4.49,1850.63,4.66,1,0.25,1,1,1,1,0,0,36,0.779,0,141.9,1.32,-1.3,-2.0,1.32,1.2,1.12,135.1,262.0
2025-07-12,95,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,478.7,5.99,4.49,2192.64,4.58,1,0.25,1,1,1,1,0,0,37,0.801,0,137.0,1.32,-1.3,-2.0,1.32,1.2,1.12,135.1,343.6
2025-07-19,96,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,127.7,5.99,5.99,765.06,5.99,0,0.0,0,0,0,0,0,1,36,0.779,0,135.2,1.32,-1.3,-2.0,1.32,1.2,1.12,127.7,0.0
2025-07-26,97,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,150.0,5.99,5.99,898.39,5.99,0,0.0,0,0,0,0,0,0,38,0.822,0,144.7,1.32,-1.3,-2.0,1.32,1.2,1.12,150.0,0.0
2025-08-02,98,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,122.1,5.99,5.99,731.16,5.99,0,0.0,0,0,0,1,0,0,38,0.822,0,146.7,1.32,-1.3,-2.0,1.32,1.2,1.12,122.1,0.0
2025-08-09,99,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,141.6,5.99,5.99,848.42,5.99,0,0.0,0,0,0,1,0,0,37,0.801,0,144.7,1.32,-1.3,-2.0,1.32,1.2,1.12,141.6,0.0
2025-08-16,100,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,117.9,5.99,5.99,705.98,5.99,0,0.0,0,0,0,1,0,0,36,0.779,0,142.6,1.32,-1.3,-2.0,1.32,1.2,1.12,117.9,0.0
2025-08-23,101,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,127.5,5.99,5.99,763.68,5.99,0,0.0,0,0,0,1,0,0,37,0.801,0,171.2,1.32,-1.3,-2.0,1.32,1.2,1.12,127.5,0.0
2025-08-30,102,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,132.6,5.99,5.99,794.08,5.99,0,0.0,0,0,0,0,0,0,37,0.801,0,172.9,1.32,-1.3,-2.0,1.32,1.2,1.12,132.6,0.0
2025-09-06,103,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,160.3,5.99,5.99,960.12,5.99,0,0.0,0,0,0,0,0,0,37,0.801,0,151.1,1.32,-1.3,-2.0,1.32,1.2,1.12,160.3,0.0
2025-09-13,104,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,154.2,5.99,5.99,923.44,5.99,0,0.0,0,0,0,0,0,0,40,0.866,0,164.8,1.32,-1.3,-2.0,1.32,1.2,1.12,154.2,0.0
2025-09-20,105,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,134.0,5.99,5.99,802.9,5.99,0,0.0,0,0,0,0,0,0,39,0.844,0,162.0,1.32,-1.3,-2.0,1.32,1.2,1.12,134.0,0.0
2025-09-27,106,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,148.3,5.99,5.99,888.12,5.99,0,0.0,0,0,0,0,0,0,39,0.844,0,163.3,1.32,-1.3,-2.0,1.32,1.2,1.12,148.3,0.0
2025-10-04,107,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,157.9,5.99,5.99,945.65,5.99,0,0.0,0,0,0,0,0,0,39,0.844,0,164.8,1.32,-1.3,-2.0,1.32,1.2,1.12,157.9,0.0
2025-10-11,108,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,162.2,5.99,5.99,971.84,5.99,0,0.0,0,0,0,1,0,0,40,0.866,0,170.6,1.32,-1.3,-2.0,1.32,1.2,1.12,162.2,0.0
2025-10-18,109,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,132.8,5.99,5.99,795.74,5.99,0,0.0,0,0,0,0,0,0,39,0.844,0,168.1,1.32,-1.3,-2.0,1.32,1.2,1.12,132.8,0.0
2025-10-25,110,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,167.0,5.99,5.99,1000.06,5.99,0,0.0,0,0,0,0,0,0,40,0.866,0,174.5,1.32,-1.3,-2.0,1.32,1.2,1.12,167.0,0.0
2025-11-01,111,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,192.3,5.99,5.99,1152.11,5.99,0,0.0,0,0,0,0,0,0,40,0.866,0,177.0,1.32,-1.3,-2.0,1.32,1.2,1.12,192.3,0.0
2025-11-08,112,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,173.6,6.29,6.29,1091.93,6.29,0,0.0,0,0,0,0,0,0,39,0.844,0,164.5,1.32,-1.3,-2.0,1.32,1.2,1.12,173.6,0.0
2025-11-15,113,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,183.6,6.29,6.29,1154.66,6.29,0,0.0,0,0,0,0,0,0,39,0.844,0,167.3,1.32,-1.3,-2.0,1.32,1.2,1.12,183.6,0.0
2025-11-22,114,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,235.5,6.29,6.29,1481.02,6.29,0,0.0,0,0,0,0,1,0,38,0.822,0,196.5,1.32,-1.3,-2.0,1.32,1.2,1.12,235.5,0.0
2025-11-29,115,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,486.5,6.29,5.03,2495.92,5.13,1,0.2,1,1,0,0,0,0,39,0.844,0,221.1,1.32,-1.3,-2.0,1.32,1.2,1.12,170.3,316.2
2025-12-06,116,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,158.7,6.29,6.29,998.46,6.29,0,0.0,0,0,0,0,0,1,40,0.866,0,182.1,1.32,-1.3,-2.0,1.32,1.2,1.12,158.7,0.0
2025-12-13,117,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,239.5,6.29,6.29,1506.57,6.29,0,0.0,0,0,0,0,0,0,40,0.866,0,212.0,1.32,-1.3,-2.0,1.32,1.2,1.12,239.5,0.0
2025-12-20,118,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,313.7,6.29,6.29,1973.48,6.29,0,0.0,0,0,0,0,0,0,41,0.887,0,261.3,1.32,-1.3,-2.0,1.32,1.2,1.12,313.7,0.0
2025-12-27,119,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,208.7,6.29,6.29,1312.42,6.29,0,0.0,0,0,0,1,0,0,40,0.866,0,227.5,1.32,-1.3,-2.0,1.32,1.2,1.12,208.7,0.0
2026-01-03,120,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,262.7,6.29,6.29,1652.16,6.29,0,0.0,0,0,0,0,0,0,41,0.887,0,271.1,1.32,-1.3,-2.0,1.32,1.2,1.12,262.7,0.0
2026-01-10,121,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,236.6,6.29,6.29,1487.9,6.29,0,0.0,0,0,0,0,0,0,40,0.866,0,267.9,1.32,-1.3,-2.0,1.32,1.2,1.12,236.6,0.0
2026-01-17,122,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,215.5,6.29,6.29,1355.42,6.29,0,0.0,0,0,0,0,0,0,40,0.866,0,200.2,1.32,-1.3,-2.0,1.32,1.2,1.12,215.5,0.0
2026-01-24,123,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,220.6,6.29,6.29,1387.87,6.29,0,0.0,0,0,0,0,0,0,42,0.909,0,211.3,1.32,-1.3,-2.0,1.32,1.2,1.12,220.6,0.0
2026-01-31,124,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,184.0,6.29,6.29,1157.48,6.29,0,0.0,0,0,0,0,0,0,41,0.887,0,206.3,1.32,-1.3,-2.0,1.32,1.2,1.12,184.0,0.0
2026-02-07,125,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,194.7,6.29,6.29,1224.53,6.29,0,0.0,0,0,0,0,0,0,41,0.887,0,205.3,1.32,-1.3,-2.0,1.32,1.2,1.12,194.7,0.0
2026-02-14,126,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,178.8,6.29,6.29,1124.69,6.29,0,0.0,0,0,0,0,0,0,40,0.866,0,198.4,1.32,-1.3,-2.0,1.32,1.2,1.12,178.8,0.0
2026-02-21,127,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,215.0,6.29,6.29,1352.21,6.29,0,0.0,0,0,0,0,0,0,41,0.887,0,200.5,1.32,-1.3,-2.0,1.32,1.2,1.12,215.0,0.0
2026-02-28,128,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,194.6,6.29,6.29,1224.0,6.29,0,0.0,0,0,0,0,0,0,41,0.887,0,196.8,1.32,-1.3,-2.0,1.32,1.2,1.12,194.6,0.0
2026-03-07,129,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,216.6,6.29,6.29,1362.37,6.29,0,0.0,0,0,0,0,0,0,40,0.866,0,187.7,1.32,-1.3,-2.0,1.32,1.2,1.12,216.6,0.0
2026-03-14,130,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,229.7,6.29,6.29,1444.93,6.29,0,0.0,0,0,0,0,0,0,43,0.931,0,196.7,1.32,-1.3,-2.0,1.32,1.2,1.12,229.7,0.0
2026-03-21,131,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,204.1,6.29,6.29,1283.96,6.29,0,0.0,0,0,0,0,0,0,44,0.952,0,195.7,1.32,-1.3,-2.0,1.32,1.2,1.12,204.1,0.0
2026-03-28,132,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,183.3,6.29,6.29,1152.77,6.29,0,0.0,0,0,0,1,0,0,42,0.909,0,181.4,1.32,-1.3,-2.0,1.32,1.2,1.12,183.3,0.0
2026-04-04,133,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,183.5,6.29,6.29,1153.96,6.29,0,0.0,0,0,0,1,0,0,44,0.952,0,184.5,1.32,-1.3,-2.0,1.32,1.2,1.12,183.5,0.0
2026-04-11,134,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,203.3,6.29,6.29,1278.66,6.29,0,0.0,0,0,0,0,0,0,42,0.909,0,171.0,1.32,-1.3,-2.0,1.32,1.2,1.12,203.3,0.0
2026-04-18,135,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,146.5,6.29,6.29,921.54,6.29,0,0.0,0,0,0,1,0,0,44,0.952,0,174.3,1.32,-1.3,-2.0,1.32,1.2,1.12,146.5,0.0
2026-04-25,136,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,183.5,6.29,6.29,1154.47,6.29,0,0.0,0,0,0,0,0,0,44,0.952,0,169.9,1.32,-1.3,-2.0,1.32,1.2,1.12,183.5,0.0
2026-05-02,137,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,200.9,6.29,6.29,1263.59,6.29,0,0.0,0,0,0,0,0,0,43,0.931,0,162.4,1.32,-1.3,-2.0,1.32,1.2,1.12,200.9,0.0
2026-05-09,138,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,176.9,6.29,6.29,1112.8,6.29,0,0.0,0,0,0,0,0,0,44,0.952,0,163.1,1.32,-1.3,-2.0,1.32,1.2,1.12,176.9,0.0
2026-05-16,139,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,154.8,6.29,6.29,973.7,6.29,0,0.0,0,0,0,0,0,0,44,0.952,0,160.8,1.32,-1.3,-2.0,1.32,1.2,1.12,154.8,0.0
2026-05-23,140,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,162.3,6.29,6.29,1020.72,6.29,0,0.0,0,0,0,0,0,0,42,0.909,0,156.5,1.32,-1.3,-2.0,1.32,1.2,1.12,162.3,0.0
2026-05-30,141,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,202.0,6.29,6.29,1270.74,6.29,0,0.0,0,0,0,0,1,0,43,0.931,0,161.7,1.32,-1.3,-2.0,1.32,1.2,1.12,202.0,0.0
2026-06-06,142,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,465.8,6.29,4.72,2273.34,4.88,1,0.25,1,1,1,0,0,0,43,0.931,0,154.4,1.32,-1.3,-2.0,1.32,1.2,1.12,180.2,285.6
2026-06-13,143,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,472.5,6.29,4.72,2357.86,4.99,1,0.25,1,1,1,0,0,0,45,0.974,0,161.9,1.32,-1.3,-2.0,1.32,1.2,1.12,180.2,292.3
2026-06-20,144,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,577.4,6.29,4.72,2852.29,4.94,1,0.25,1,1,1,0,0,0,44,0.952,0,159.3,1.32,-1.3,-2.0,1.32,1.2,1.12,180.2,397.2
2026-06-27,145,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,158.8,6.29,6.29,998.65,6.29,0,0.0,0,0,0,0,0,1,46,0.996,0,176.2,1.32,-1.3,-2.0,1.32,1.2,1.12,158.8,0.0
2026-07-04,146,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,148.6,6.29,6.29,934.49,6.29,0,0.0,0,0,0,0,0,0,44,0.952,0,175.1,1.32,-1.3,-2.0,1.32,1.2,1.12,148.6,0.0
2026-07-11,147,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,139.4,6.29,6.29,876.82,6.29,0,0.0,0,0,0,0,0,0,44,0.952,0,164.5,1.32,-1.3,-2.0,1.32,1.2,1.12,139.4,0.0
2026-07-18,148,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,176.4,6.29,6.29,1109.46,6.29,0,0.0,0,0,0,0,0,0,46,0.996,0,174.4,1.32,-1.3,-2.0,1.32,1.2,1.12,176.4,0.0
2026-07-25,149,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,159.3,6.29,6.29,1002.17,6.29,0,0.0,0,0,0,0,0,0,44,0.952,0,169.1,1.32,-1.3,-2.0,1.32,1.2,1.12,159.3,0.0
2026-08-01,150,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,203.9,6.29,6.29,1282.63,6.29,0,0.0,0,0,0,0,0,0,44,0.952,0,171.5,1.32,-1.3,-2.0,1.32,1.2,1.12,203.9,0.0
2026-08-08,151,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,141.9,6.29,6.29,892.55,6.29,0,0.0,0,0,0,1,1,0,45,0.974,0,177.7,1.32,-1.3,-2.0,1.32,1.2,1.12,141.9,0.0
2026-08-15,152,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,371.0,6.29,5.03,1947.68,5.25,1,0.2,1,1,0,0,0,0,45,0.974,0,179.9,1.32,-1.3,-2.0,1.32,1.2,1.12,159.0,212.0
2026-08-22,153,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,462.1,6.29,5.03,2426.25,5.25,1,0.2,1,1,0,0,0,0,44,0.952,0,205.5,1.32,-1.3,-2.0,1.32,1.2,1.12,159.0,303.0
2026-08-29,154,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,177.8,6.29,6.29,1118.1,6.29,0,0.0,0,0,0,0,0,1,46,0.996,0,217.1,1.32,-1.3,-2.0,1.32,1.2,1.12,177.8,0.0
2026-09-05,155,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,Hollybrook Foods,213.6,6.29,6.29,1343.76,6.29,0,0.0,0,0,0,0,0,0,45,0.974,0,185.6,1.32,-1.3,-2.0,1.32,1.2,1.12,213.6,0.0
2023-09-16,0,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,ThriftLane,890.3,4.29,4.29,3819.25,4.29,0,0.0,0,0,0,0,0,0,94,0.617,0,811.6,1.32,-1.3,-2.0,1.32,1.2,1.12,890.3,0.0
2023-09-23,1,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,ThriftLane,676.8,4.29,4.29,2903.53,4.29,0,0.0,0,0,0,0,0,0,95,0.623,0,715.1,1.32,-1.3,-2.0,1.32,1.2,1.12,676.8,0.0
2023-09-30,2,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,ThriftLane,658.0,4.29,4.29,2822.84,4.29,0,0.0,0,0,0,1,0,0,94,0.617,0,712.5,1.32,-1.3,-2.0,1.32,1.2,1.12,658.0,0.0
2023-10-07,3,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,ThriftLane,649.1,4.29,4.29,2784.55,4.29,0,0.0,0,0,0,1,0,0,94,0.617,0,717.7,1.32,-1.3,-2.0,1.32,1.2,1.12,649.1,0.0
2023-10-14,4,BW-101,Bramblewick Granola Clusters Honey 12oz,Granola,ThriftLane,587.9,4.29,4.29,2521.99,4.29,0,0.0,0,0,0,0,0,0,94,0.617,0,723.6,1.32,-1.3,-2.0,1.32,1.2,1.12,587.9,0.0
